;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CT_MODULE;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_module_id;_unique_name;_name;_academic_year;_deptName;_staff1Name;_staff2Name;_tag1;_tag2;_tag3;_weekly_target;_total_target;_schedulable;_www;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF4;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kurp F., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F4/B9;;;;;;;;;
337;Tue;16:15;17:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Algorytmy i str. danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Niewiadomski A., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F5/B9;;;;;;;;;
368;Wed;10:15;11:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Physics MIB, EiT;;;;;;;;;
369;Thu;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Ekonomika transportu;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5LOG_ZL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Luciński W., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ 32A;;;;;;;;;
364;Fri;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Wychowanie Fizyczne;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;SWFiS;;;;;;;;;
379;Wed;12:15;13:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Zarz. zapasami i łańcuchem dostaw;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5LOG_SIL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Fajczak-Kowalska A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F3/B9;;;;;;;;;
386;Fri;10:15;13:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Handel zagraniczny;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7LOG_SIL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Makowska A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ 125B;;;;;;;;;
391;Tue;14:45;15:55;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Artificial Inteligence;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;IFE IT_7sem;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Lichy K., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 106/B19;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 107/B19;;;;;;;;;
395;Thu;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Algorithms and data structures;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;IFE IT_1sem;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Tarasiuk P., mgr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
402;Tue;11:15;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Eurologistyka;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7LOG_ZL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Stanisławski R., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ 1;;;;;;;;;
414;Tue;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Zarządzanie prod. i usługami;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3LOG_1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Mróz A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ25;;;;;;;;;
415;Fri;10:15;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Planowanie, budżetowanie i OK;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5LOG_ZL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Galińska B., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ 7;;;;;;;;;
421;Tue;12:45;13:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka grafiki komput.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;INF II stop sem2_GKM;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Rogowski J., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6a/B9;;;;;;;;;
438;Mon;16:15;17:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Algorytmy i str. danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF6;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Stokfiszewski K., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
458;Wed;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Physics MIB, EiT;;;;;;;;;
459;Tue;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Zarządzanie prod. i usługami;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3LOG_2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Bielecki M. dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ25;;;;;;;;;
461;Wed;10:30;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Towaroznawstwo w logistyce;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3LOG_1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Fajczak-Kowalska A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F3/B9;;;;;;;;;
462;Mon;10:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Logistyka produkcji;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3LOG_2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Bielecki M. dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ 32A;;;;;;;;;
487;Tue;12:15;13:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Algorytmy i str. danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF7;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Niewiadomski A., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F5/B9;;;;;;;;;
489;Thu;10:15;11:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Algorytmy i str. danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kurp F., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F4/B9;;;;;;;;;
507;Mon;12:15;13:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Algorytmy i str. danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Stokfiszewski K., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
526;Wed;10:30;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Statystyka - kier. LOG;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3LOG_2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Okolewski A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
528;Mon;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Physics MIB, EiT;;;;;;;;;
531;Fri;10:00;13:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Handel zagraniczny;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7LOG_ZL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Makowska A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ 125B;;;;;;;;;
549;Wed;10:30;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Statystyka - kier. LOG;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3LOG_1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Okolewski A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
560;Mon;12:15;13:45;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Algorytmy i str. danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Tarasiuk P., mgr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F4/B9;;;;;;;;;
566;Tue;14:15;16:00;sty.15;;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Rezerwacja;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;52/B9;;;;;;;;;
1838;Thu;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Wychowanie Fizyczne;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3LOG_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;SWFiS;;;;;;;;;
1871;Mon;16:15;18:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Swaczyna J., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F4/B9;;;;;;;;;
1873;Wed;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Marciniak E., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
1880;Mon;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Analiza danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Tarasiuk P., mgr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;441/B9;;;;;;;;;
1881;Mon;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Analiza danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF6;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Tarasiuk P., mgr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;441/B9;;;;;;;;;
1882;Wed;16:15;18:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Analiza danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Pankiv O., mgr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;441/B9;;;;;;;;;
1884;Wed;16:15;18:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Analiza danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF4;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Pankiv O., mgr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;441/B9;;;;;;;;;
1886;Thu;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Analiza danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Nowak P., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F/B14/1.12;;;;;;;;;
1878;Mon;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Fizyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Pieszyński K., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
1925;Fri;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Wychowanie Fizyczne;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5LOG_ZL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;SWFiS;;;;;;;;;
1927;Wed;16:15;18:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Wychowanie Fizyczne;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_IOAD_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_SIBD_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;SWFiS;;;;;;;;;
1935;Tue;16:15;17:45;sty.52;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;WZAiP I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_IOAD_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_TGSK_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Tarasiuk P., mgr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 201/B19;;;;;;;;;
1953;Thu;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Analiza danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Nowak P., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F/B14/1.12;;;;;;;;;
1975;Tue;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Marciniak E., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
1976;Wed;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF7;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Gamorski P., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kluczyński P., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.8/B14;;;;;;;;;
1977;Mon;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Marciniak E., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
1979;Tue;16:15;18:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF6;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Filipczak T., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.8/B14;;;;;;;;;
1987;Thu;08:15;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF4;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Krajewska E., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
1992;Mon;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Filipczak T., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F2/B9;;;;;;;;;
1993;Mon;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Swaczyna J., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F4/B9;;;;;;;;;
1994;Wed;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Filipczak T., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
1995;Thu;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Filipczak T., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.8/B14;;;;;;;;;
1996;Wed;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Swaczyna J., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.8/B14;;;;;;;;;
1997;Fri;10:15;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Swaczyna J., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.8/B14;;;;;;;;;
1998;Fri;10:15;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF4;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Krajewska E., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
1999;Wed;10:15;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Swaczyna J., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.8/B14;;;;;;;;;
2000;Wed;16:15;18:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Swaczyna J., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F5/B9;;;;;;;;;
2001;Wed;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF6;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Filipczak T., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.8/B14;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
2002;Thu;10:15;12:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF6;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Filipczak T., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.8/B14;;;;;;;;;
2003;Thu;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF7;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Gamorski P., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kluczyński P., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F4/B9;;;;;;;;;
2004;Fri;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF7;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Gamorski P., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kluczyński P., mgr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F9/B9;;;;;;;;;
2006;Mon;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Fizyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Pieszyński K., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2007;Mon;14:15;16:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Fizyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kucharczyk W., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2008;Mon;16:15;18:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Fizyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF7;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Pieszyński K., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2009;Tue;12:15;14:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Fizyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF6;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Pieszyński K., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
2010;Tue;16:15;18:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Fizyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF4;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Pieszyński K., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2011;Thu;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Fizyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Pieszyński K., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F9/B9;;;;;;;;;
2020;Tue;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Wychowanie Fizyczne;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_GKM_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_TGSK_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_IAS_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;SWFiS;;;;;;;;;
2021;Fri;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Wychowanie Fizyczne;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5LOG_SIL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;SWFiS;;;;;;;;;
2022;Mon;08:15;10:00;sty.15;0;;Ćwiczenia;;;;;N;N;N;;;;;;;;;;;;;;
